date,rank,song,artist,last-week,peak-rank,weeks-on-board
6/21/1986,12,I Wanna Be A Cowboy,Boys Don't Cry,15,12,12
6/21/1986,13,Something About You,Level 42,10,7,19
6/21/1986,14,Nasty,Janet Jackson,24,14,6
6/21/1986,15,Sledgehammer,Peter Gabriel,22,15,7
6/21/1986,16,Tuff Enuff,The Fabulous Thunderbirds,20,16,10
6/21/1986,17,Invisible Touch,Genesis,27,17,4
6/21/1986,18,Vienna Calling,Falco,19,18,9
6/21/1986,19,All I Need Is A Miracle,Mike + The Mechanics,9,5,14
6/21/1986,20,Like A Rock,Bob Seger,23,20,5
6/21/1986,21,Your Wildest Dreams,The Moody Blues,25,21,10
6/21/1986,22,Danger Zone,Kenny Loggins,28,22,7
6/21/1986,23,Like No Other Night,Thirty Eight Special,26,23,8
6/21/1986,24,If You Leave,Orchestral Manoeuvres In The Dark,13,4,16
6/21/1986,25,When The Heart Rules The Mind,GTR,29,25,7
6/21/1986,26,Rain On The Scarecrow,John Mellencamp,21,21,9
6/21/1986,27,Mountains,Prince And The Revolution,33,27,5
6/21/1986,28,Is It Love,Mr. Mister,16,8,13
6/21/1986,29,One Hit (To The Body),The Rolling Stones,34,29,6
6/21/1986,30,Dreams,Van Halen,35,30,5
6/21/1986,31,Mad About You,Belinda Carlisle,42,31,6
6/21/1986,32,"Love Touch (Theme From ""Legal Eagles"")",Rod Stewart,40,32,4
6/21/1986,33,Opportunities (Let's Make Lots Of Money),Pet Shop Boys,44,33,4
6/21/1986,34,If She Knew What She Wants,The Bangles,37,34,7
6/21/1986,35,Digging Your Scene,The Blow Monkeys,39,35,8
6/21/1986,36,Be Good To Yourself,Journey,17,9,11
6/21/1986,37,Out Of Mind Out Of Sight,Models,38,37,9
6/21/1986,38,"Modern Woman (From ""Ruthless People"")",Billy Joel,46,38,3
6/21/1986,39,Move Away,Culture Club,18,12,12
6/21/1986,40,"Glory Of Love (Theme From ""The Karate Kid Part II"")",Peter Cetera,49,40,3
6/21/1986,41,Secret Separation,The Fixx,50,41,5
6/21/1986,42,We Don't Have To Take Our Clothes Off,Jermaine Stewart,51,42,6
6/21/1986,43,West End Girls,Pet Shop Boys,31,1,17
6/21/1986,44,What Have You Done For Me Lately,Janet Jackson,30,4,18
6/21/1986,45,The Finest,The S.O.S. Band,47,45,6
6/21/1986,46,The Love Parade,The Dream Academy,36,36,10
6/21/1986,47,Bad Boy,Miami Sound Machine,32,8,16
6/21/1986,48,Your Love,The Outfield,41,6,19
6/21/1986,49,Addicted To Love,Robert Palmer,45,1,20
6/21/1986,50,You Should Be Mine (The Woo Woo Song),Jeffrey Osborne,57,50,5
6/14/1986,1,On My Own,Patti LaBelle & Michael McDonald,2,1,13
6/14/1986,2,Live To Tell,Madonna,1,1,10
6/14/1986,3,I Can't Wait,Nu Shooz,4,3,15
6/14/1986,4,There'll Be Sad Songs (To Make You Cry),Billy Ocean,9,4,9
6/14/1986,5,Crush On You,The Jets,8,5,10
6/14/1986,6,Greatest Love Of All,Whitney Houston,3,1,12
6/14/1986,7,A Different Corner,George Michael,10,7,8
6/14/1986,8,No One Is To Blame,Howard Jones,14,8,10
6/14/1986,9,All I Need Is A Miracle,Mike + The Mechanics,5,5,13
6/14/1986,10,Something About You,Level 42,7,7,18
6/14/1986,11,Holding Back The Years,Simply Red,16,11,11
6/14/1986,12,Nothin' At All,Heart,15,12,9
6/14/1986,13,If You Leave,Orchestral Manoeuvres In The Dark,6,4,15
6/14/1986,14,"Who's Johnny (""Short Circuit"" Theme)",El DeBarge,18,14,8
6/14/1986,15,I Wanna Be A Cowboy,Boys Don't Cry,17,15,11
6/14/1986,16,Is It Love,Mr. Mister,13,8,12
6/14/1986,17,Be Good To Yourself,Journey,11,9,10
6/14/1986,18,Move Away,Culture Club,12,12,11
6/14/1986,19,Vienna Calling,Falco,23,19,8
6/14/1986,20,Tuff Enuff,The Fabulous Thunderbirds,24,20,9
6/14/1986,21,Rain On The Scarecrow,John Mellencamp,22,21,8
6/14/1986,22,Sledgehammer,Peter Gabriel,32,22,6
6/14/1986,23,Like A Rock,Bob Seger,28,23,4
6/14/1986,24,Nasty,Janet Jackson,33,24,5
6/14/1986,25,Your Wildest Dreams,The Moody Blues,27,25,9
6/14/1986,26,Like No Other Night,Thirty Eight Special,30,26,7
6/14/1986,27,Invisible Touch,Genesis,37,27,3
6/14/1986,28,Danger Zone,Kenny Loggins,34,28,6
6/14/1986,29,When The Heart Rules The Mind,GTR,35,29,6
6/14/1986,30,What Have You Done For Me Lately,Janet Jackson,19,4,17
6/14/1986,31,West End Girls,Pet Shop Boys,20,1,16
6/14/1986,32,Bad Boy,Miami Sound Machine,21,8,15
6/14/1986,33,Mountains,Prince And The Revolution,44,33,4
6/14/1986,34,One Hit (To The Body),The Rolling Stones,41,34,5
6/14/1986,35,Dreams,Van Halen,43,35,4
6/14/1986,36,The Love Parade,The Dream Academy,36,36,9
6/14/1986,37,If She Knew What She Wants,The Bangles,42,37,6
6/14/1986,38,Out Of Mind Out Of Sight,Models,40,38,8
6/14/1986,39,Digging Your Scene,The Blow Monkeys,45,39,7
6/14/1986,40,"Love Touch (Theme From ""Legal Eagles"")",Rod Stewart,46,40,3
6/14/1986,41,Your Love,The Outfield,25,6,18
6/14/1986,42,Mad About You,Belinda Carlisle,49,42,5
6/14/1986,43,Take Me Home,Phil Collins,26,7,14
6/14/1986,44,Opportunities (Let's Make Lots Of Money),Pet Shop Boys,51,44,3
6/14/1986,45,Addicted To Love,Robert Palmer,31,1,19
6/14/1986,46,"Modern Woman (From ""Ruthless People"")",Billy Joel,54,46,2
6/14/1986,47,The Finest,The S.O.S. Band,50,47,5
6/14/1986,48,Why Can't This Be Love,Van Halen,29,3,14
6/14/1986,49,"Glory Of Love (Theme From ""The Karate Kid Part II"")",Peter Cetera,62,49,2
6/14/1986,50,Secret Separation,The Fixx,55,50,4
6/7/1986,1,Live To Tell,Madonna,2,1,9
6/7/1986,2,On My Own,Patti LaBelle & Michael McDonald,3,2,12
6/7/1986,3,Greatest Love Of All,Whitney Houston,1,1,11
6/7/1986,4,I Can't Wait,Nu Shooz,5,4,14
6/7/1986,5,All I Need Is A Miracle,Mike + The Mechanics,6,5,12
6/7/1986,6,If You Leave,Orchestral Manoeuvres In The Dark,4,4,14
6/7/1986,7,Something About You,Level 42,7,7,17
6/7/1986,8,Crush On You,The Jets,11,8,9
6/7/1986,9,There'll Be Sad Songs (To Make You Cry),Billy Ocean,13,9,8
6/7/1986,10,A Different Corner,George Michael,15,10,7
6/7/1986,11,Be Good To Yourself,Journey,9,9,9
6/7/1986,12,Move Away,Culture Club,12,12,10
6/7/1986,13,Is It Love,Mr. Mister,8,8,11
6/7/1986,14,No One Is To Blame,Howard Jones,19,14,9
6/7/1986,15,Nothin' At All,Heart,17,15,8
6/7/1986,16,Holding Back The Years,Simply Red,22,16,10
6/7/1986,17,I Wanna Be A Cowboy,Boys Don't Cry,23,17,10
6/7/1986,18,"Who's Johnny (""Short Circuit"" Theme)",El DeBarge,25,18,7
6/7/1986,19,What Have You Done For Me Lately,Janet Jackson,10,4,16
6/7/1986,20,West End Girls,Pet Shop Boys,14,1,15
6/7/1986,21,Bad Boy,Miami Sound Machine,16,8,14
6/7/1986,22,Rain On The Scarecrow,John Mellencamp,26,22,7
6/7/1986,23,Vienna Calling,Falco,29,23,7
6/7/1986,24,Tuff Enuff,The Fabulous Thunderbirds,31,24,8
6/7/1986,25,Your Love,The Outfield,20,6,17
6/7/1986,26,Take Me Home,Phil Collins,18,7,13
6/7/1986,27,Your Wildest Dreams,The Moody Blues,32,27,8
6/7/1986,28,Like A Rock,Bob Seger,38,28,3
6/7/1986,29,Why Can't This Be Love,Van Halen,21,3,13
6/7/1986,30,Like No Other Night,Thirty Eight Special,33,30,6
6/7/1986,31,Addicted To Love,Robert Palmer,24,1,18
6/7/1986,32,Sledgehammer,Peter Gabriel,39,32,5
6/7/1986,33,Nasty,Janet Jackson,42,33,4
6/7/1986,34,Danger Zone,Kenny Loggins,43,34,5
6/7/1986,35,When The Heart Rules The Mind,GTR,40,35,5
6/7/1986,36,The Love Parade,The Dream Academy,37,36,8
6/7/1986,37,Invisible Touch,Genesis,45,37,2
6/7/1986,38,All The Things She Said,Simple Minds,28,28,10
6/7/1986,39,Mothers Talk,Tears For Fears,27,27,9
6/7/1986,40,Out Of Mind Out Of Sight,Models,44,40,7
6/7/1986,41,One Hit (To The Body),The Rolling Stones,47,41,4
6/7/1986,42,If She Knew What She Wants,The Bangles,46,42,5
6/7/1986,43,Dreams,Van Halen,48,43,3
6/7/1986,44,Mountains,Prince And The Revolution,49,44,3
6/7/1986,45,Digging Your Scene,The Blow Monkeys,50,45,6
6/7/1986,46,"Love Touch (Theme From ""Legal Eagles"")",Rod Stewart,54,46,2
6/7/1986,47,Tomorrow Doesn't Matter Tonight,Starship,30,26,10
6/7/1986,48,Pretty In Pink,Psychedelic Furs,41,41,9
6/7/1986,49,Mad About You,Belinda Carlisle,59,49,4
6/7/1986,50,The Finest,The S.O.S. Band,61,50,4
5/31/1986,1,Greatest Love Of All,Whitney Houston,1,1,10
5/31/1986,2,Live To Tell,Madonna,2,2,8
5/31/1986,3,On My Own,Patti LaBelle & Michael McDonald,3,3,11
5/31/1986,4,If You Leave,Orchestral Manoeuvres In The Dark,5,4,13
5/31/1986,5,I Can't Wait,Nu Shooz,9,5,13
5/31/1986,6,All I Need Is A Miracle,Mike + The Mechanics,10,6,11
5/31/1986,7,Something About You,Level 42,12,7,16
5/31/1986,8,Is It Love,Mr. Mister,14,8,10
5/31/1986,9,Be Good To Yourself,Journey,13,9,8
5/31/1986,10,What Have You Done For Me Lately,Janet Jackson,6,4,15
5/31/1986,11,Crush On You,The Jets,18,11,8
5/31/1986,12,Move Away,Culture Club,16,12,9
5/31/1986,13,There'll Be Sad Songs (To Make You Cry),Billy Ocean,19,13,7
5/31/1986,14,West End Girls,Pet Shop Boys,4,1,14
5/31/1986,15,A Different Corner,George Michael,21,15,6
5/31/1986,16,Bad Boy,Miami Sound Machine,8,8,13
5/31/1986,17,Nothin' At All,Heart,20,17,7
5/31/1986,18,Take Me Home,Phil Collins,7,7,12
5/31/1986,19,No One Is To Blame,Howard Jones,22,19,8
5/31/1986,20,Your Love,The Outfield,15,6,16
5/31/1986,21,Why Can't This Be Love,Van Halen,11,3,12
5/31/1986,22,Holding Back The Years,Simply Red,25,22,9
5/31/1986,23,I Wanna Be A Cowboy,Boys Don't Cry,28,23,9
5/31/1986,24,Addicted To Love,Robert Palmer,17,1,17
5/31/1986,25,"Who's Johnny (""Short Circuit"" Theme)",El DeBarge,32,25,6
5/31/1986,26,Rain On The Scarecrow,John Mellencamp,31,26,6
5/31/1986,27,Mothers Talk,Tears For Fears,27,27,8
5/31/1986,28,All The Things She Said,Simple Minds,29,28,9
5/31/1986,29,Vienna Calling,Falco,33,29,6
5/31/1986,30,Tomorrow Doesn't Matter Tonight,Starship,26,26,9
5/31/1986,31,Tuff Enuff,The Fabulous Thunderbirds,35,31,7
5/31/1986,32,Your Wildest Dreams,The Moody Blues,39,32,7
5/31/1986,33,Like No Other Night,Thirty Eight Special,37,33,5
5/31/1986,34,Never As Good As The First Time,Sade,23,20,10
5/31/1986,35,Rough Boy,ZZ Top,24,22,10
5/31/1986,36,Kiss,Prince And The Revolution,30,1,15
5/31/1986,37,The Love Parade,The Dream Academy,41,37,7
5/31/1986,38,Like A Rock,Bob Seger,56,38,2
5/31/1986,39,Sledgehammer,Peter Gabriel,51,39,4
5/31/1986,40,When The Heart Rules The Mind,GTR,43,40,4
5/31/1986,41,Pretty In Pink,Psychedelic Furs,42,41,8
5/31/1986,42,Nasty,Janet Jackson,53,42,3
5/31/1986,43,Danger Zone,Kenny Loggins,49,43,4
5/31/1986,44,Out Of Mind Out Of Sight,Models,47,44,6
5/31/1986,45,Invisible Touch,Genesis,,45,1
5/31/1986,46,If She Knew What She Wants,The Bangles,50,46,4
5/31/1986,47,One Hit (To The Body),The Rolling Stones,52,47,3
5/31/1986,48,Dreams,Van Halen,55,48,2
5/31/1986,49,Mountains,Prince And The Revolution,58,49,2
5/31/1986,50,Digging Your Scene,The Blow Monkeys,54,50,5
5/24/1986,1,Greatest Love Of All,Whitney Houston,1,1,9
5/24/1986,2,Live To Tell,Madonna,5,2,7
5/24/1986,3,On My Own,Patti LaBelle & Michael McDonald,11,3,10
5/24/1986,4,West End Girls,Pet Shop Boys,2,1,13
5/24/1986,5,If You Leave,Orchestral Manoeuvres In The Dark,9,5,12
5/24/1986,6,What Have You Done For Me Lately,Janet Jackson,4,4,14
5/24/1986,7,Take Me Home,Phil Collins,7,7,11
5/24/1986,8,Bad Boy,Miami Sound Machine,8,8,12
5/24/1986,9,I Can't Wait,Nu Shooz,12,9,12
5/24/1986,10,All I Need Is A Miracle,Mike + The Mechanics,14,10,10
5/24/1986,11,Why Can't This Be Love,Van Halen,3,3,11
5/24/1986,12,Something About You,Level 42,13,12,15
5/24/1986,13,Be Good To Yourself,Journey,16,13,7
5/24/1986,14,Is It Love,Mr. Mister,15,14,9
5/24/1986,15,Your Love,The Outfield,6,6,15
5/24/1986,16,Move Away,Culture Club,18,16,8
5/24/1986,17,Addicted To Love,Robert Palmer,10,1,16
5/24/1986,18,Crush On You,The Jets,21,18,7
5/24/1986,19,There'll Be Sad Songs (To Make You Cry),Billy Ocean,23,19,6
5/24/1986,20,Nothin' At All,Heart,25,20,6
5/24/1986,21,A Different Corner,George Michael,26,21,5
5/24/1986,22,No One Is To Blame,Howard Jones,27,22,7
5/24/1986,23,Never As Good As The First Time,Sade,20,20,9
5/24/1986,24,Rough Boy,ZZ Top,22,22,9
5/24/1986,25,Holding Back The Years,Simply Red,32,25,8
5/24/1986,26,Tomorrow Doesn't Matter Tonight,Starship,28,26,8
5/24/1986,27,Mothers Talk,Tears For Fears,30,27,7
5/24/1986,28,I Wanna Be A Cowboy,Boys Don't Cry,33,28,8
5/24/1986,29,All The Things She Said,Simple Minds,31,29,8
5/24/1986,30,Kiss,Prince And The Revolution,17,1,14
5/24/1986,31,Rain On The Scarecrow,John Mellencamp,37,31,5
5/24/1986,32,"Who's Johnny (""Short Circuit"" Theme)",El DeBarge,40,32,5
5/24/1986,33,Vienna Calling,Falco,38,33,5
5/24/1986,34,Harlem Shuffle,The Rolling Stones,19,5,11
5/24/1986,35,Tuff Enuff,The Fabulous Thunderbirds,44,35,6
5/24/1986,36,American Storm,Bob Seger,24,13,11
5/24/1986,37,Like No Other Night,Thirty Eight Special,46,37,4
5/24/1986,38,Where Do The Children Go,Hooters,41,38,8
5/24/1986,39,Your Wildest Dreams,The Moody Blues,49,39,6
5/24/1986,40,Manic Monday,The Bangles,29,2,18
5/24/1986,41,The Love Parade,The Dream Academy,48,41,6
5/24/1986,42,Pretty In Pink,Psychedelic Furs,45,42,7
5/24/1986,43,When The Heart Rules The Mind,GTR,53,43,3
5/24/1986,44,Stick Around,Julian Lennon,34,32,10
5/24/1986,45,Rock Me Amadeus,Falco,36,1,16
5/24/1986,46,Let's Go All The Way,Sly Fox,35,7,22
5/24/1986,47,Out Of Mind Out Of Sight,Models,54,47,5
5/24/1986,48,Right Between The Eyes,Wax,43,43,11
5/24/1986,49,Danger Zone,Kenny Loggins,60,49,3
5/24/1986,50,If She Knew What She Wants,The Bangles,63,50,3
5/17/1986,1,Greatest Love Of All,Whitney Houston,3,1,8
5/17/1986,2,West End Girls,Pet Shop Boys,1,1,12
5/17/1986,3,Why Can't This Be Love,Van Halen,4,3,10
5/17/1986,4,What Have You Done For Me Lately,Janet Jackson,5,4,13
5/17/1986,5,Live To Tell,Madonna,11,5,6
5/17/1986,6,Your Love,The Outfield,6,6,14
5/17/1986,7,Take Me Home,Phil Collins,7,7,10
5/17/1986,8,Bad Boy,Miami Sound Machine,8,8,11
5/17/1986,9,If You Leave,Orchestral Manoeuvres In The Dark,10,9,11
5/17/1986,10,Addicted To Love,Robert Palmer,2,1,15
5/17/1986,11,On My Own,Patti LaBelle & Michael McDonald,13,11,9
5/17/1986,12,I Can't Wait,Nu Shooz,14,12,11
5/17/1986,13,Something About You,Level 42,15,13,14
5/17/1986,14,All I Need Is A Miracle,Mike + The Mechanics,17,14,9
5/17/1986,15,Is It Love,Mr. Mister,19,15,8
5/17/1986,16,Be Good To Yourself,Journey,20,16,6
5/17/1986,17,Kiss,Prince And The Revolution,12,1,13
5/17/1986,18,Move Away,Culture Club,21,18,7
5/17/1986,19,Harlem Shuffle,The Rolling Stones,9,5,10
5/17/1986,20,Never As Good As The First Time,Sade,22,20,8
5/17/1986,21,Crush On You,The Jets,25,21,6
5/17/1986,22,Rough Boy,ZZ Top,23,22,8
5/17/1986,23,There'll Be Sad Songs (To Make You Cry),Billy Ocean,28,23,5
5/17/1986,24,American Storm,Bob Seger,16,13,10
5/17/1986,25,Nothin' At All,Heart,33,25,5
5/17/1986,26,A Different Corner,George Michael,37,26,4
5/17/1986,27,No One Is To Blame,Howard Jones,31,27,6
5/17/1986,28,Tomorrow Doesn't Matter Tonight,Starship,30,28,7
5/17/1986,29,Manic Monday,The Bangles,18,2,17
5/17/1986,30,Mothers Talk,Tears For Fears,35,30,6
5/17/1986,31,All The Things She Said,Simple Minds,36,31,7
5/17/1986,32,Holding Back The Years,Simply Red,40,32,7
5/17/1986,33,I Wanna Be A Cowboy,Boys Don't Cry,42,33,7
5/17/1986,34,Stick Around,Julian Lennon,32,32,9
5/17/1986,35,Let's Go All The Way,Sly Fox,27,7,21
5/17/1986,36,Rock Me Amadeus,Falco,24,1,15
5/17/1986,37,Rain On The Scarecrow,John Mellencamp,45,37,4
5/17/1986,38,Vienna Calling,Falco,47,38,4
5/17/1986,39,What You Need,INXS,26,5,18
5/17/1986,40,"Who's Johnny (""Short Circuit"" Theme)",El DeBarge,50,40,4
5/17/1986,41,Where Do The Children Go,Hooters,44,41,7
5/17/1986,42,Feel It Again,Honeymoon Suite,34,34,11
5/17/1986,43,Right Between The Eyes,Wax,43,43,10
5/17/1986,44,Tuff Enuff,The Fabulous Thunderbirds,53,44,5
5/17/1986,45,Pretty In Pink,Psychedelic Furs,49,45,6
5/17/1986,46,Like No Other Night,Thirty Eight Special,56,46,3
5/17/1986,47,Tender Love,Force M.D.'s,38,10,16
5/17/1986,48,The Love Parade,The Dream Academy,54,48,5
5/17/1986,49,Your Wildest Dreams,The Moody Blues,57,49,5
5/17/1986,50,I Think It's Love,Jermaine Jackson,29,16,13
5/10/1986,1,West End Girls,Pet Shop Boys,2,1,11
5/10/1986,2,Addicted To Love,Robert Palmer,1,1,14
5/10/1986,3,Greatest Love Of All,Whitney Houston,7,3,7
5/10/1986,4,Why Can't This Be Love,Van Halen,4,4,9
5/10/1986,5,What Have You Done For Me Lately,Janet Jackson,6,5,12
5/10/1986,6,Your Love,The Outfield,8,6,13
5/10/1986,7,Take Me Home,Phil Collins,9,7,9
5/10/1986,8,Bad Boy,Miami Sound Machine,11,8,10
5/10/1986,9,Harlem Shuffle,The Rolling Stones,5,5,9
5/10/1986,10,If You Leave,Orchestral Manoeuvres In The Dark,12,10,10
5/10/1986,11,Live To Tell,Madonna,14,11,5
5/10/1986,12,Kiss,Prince And The Revolution,3,1,12
5/10/1986,13,On My Own,Patti LaBelle & Michael McDonald,16,13,8
5/10/1986,14,I Can't Wait,Nu Shooz,17,14,10
5/10/1986,15,Something About You,Level 42,18,15,13
5/10/1986,16,American Storm,Bob Seger,13,13,9
5/10/1986,17,All I Need Is A Miracle,Mike + The Mechanics,21,17,8
5/10/1986,18,Manic Monday,The Bangles,10,2,16
5/10/1986,19,Is It Love,Mr. Mister,23,19,7
5/10/1986,20,Be Good To Yourself,Journey,25,20,5
5/10/1986,21,Move Away,Culture Club,27,21,6
5/10/1986,22,Never As Good As The First Time,Sade,29,22,7
5/10/1986,23,Rough Boy,ZZ Top,28,23,7
5/10/1986,24,Rock Me Amadeus,Falco,15,1,14
5/10/1986,25,Crush On You,The Jets,32,25,5
5/10/1986,26,What You Need,INXS,20,5,17
5/10/1986,27,Let's Go All The Way,Sly Fox,19,7,20
5/10/1986,28,There'll Be Sad Songs (To Make You Cry),Billy Ocean,37,28,4
5/10/1986,29,I Think It's Love,Jermaine Jackson,22,16,12
5/10/1986,30,Tomorrow Doesn't Matter Tonight,Starship,34,30,6
5/10/1986,31,No One Is To Blame,Howard Jones,36,31,5
5/10/1986,32,Stick Around,Julian Lennon,33,32,8
5/10/1986,33,Nothin' At All,Heart,40,33,4
5/10/1986,34,Feel It Again,Honeymoon Suite,35,34,10
5/10/1986,35,Mothers Talk,Tears For Fears,38,35,5
5/10/1986,36,All The Things She Said,Simple Minds,39,36,6
5/10/1986,37,A Different Corner,George Michael,44,37,3
5/10/1986,38,Tender Love,Force M.D.'s,24,10,15
5/10/1986,39,I Do What I Do... (Theme For 9 1/2 Weeks),John Taylor,26,23,10
5/10/1986,40,Holding Back The Years,Simply Red,50,40,6
5/10/1986,41,So Far Away,Dire Straits,30,19,11
5/10/1986,42,I Wanna Be A Cowboy,Boys Don't Cry,49,42,6
5/10/1986,43,Right Between The Eyes,Wax,45,43,9
5/10/1986,44,Where Do The Children Go,Hooters,48,44,6
5/10/1986,45,Rain On The Scarecrow,John Mellencamp,51,45,3
5/10/1986,46,Saturday Love,Cherrelle With Alexander O'Neal,31,26,13
5/10/1986,47,Vienna Calling,Falco,57,47,3
5/10/1986,48,Secret Lovers,Atlantic Starr,42,3,20
5/10/1986,49,Pretty In Pink,Psychedelic Furs,54,49,5
5/10/1986,50,"Who's Johnny (""Short Circuit"" Theme)",El DeBarge,59,50,3
5/3/1986,1,Addicted To Love,Robert Palmer,2,1,13
5/3/1986,2,West End Girls,Pet Shop Boys,3,2,10
5/3/1986,3,Kiss,Prince And The Revolution,1,1,11
5/3/1986,4,Why Can't This Be Love,Van Halen,5,4,8
5/3/1986,5,Harlem Shuffle,The Rolling Stones,6,5,8
5/3/1986,6,What Have You Done For Me Lately,Janet Jackson,8,6,11
5/3/1986,7,Greatest Love Of All,Whitney Houston,12,7,6
5/3/1986,8,Your Love,The Outfield,9,8,12
5/3/1986,9,Take Me Home,Phil Collins,10,9,8
5/3/1986,10,Manic Monday,The Bangles,4,2,15
5/3/1986,11,Bad Boy,Miami Sound Machine,13,11,9
5/3/1986,12,If You Leave,Orchestral Manoeuvres In The Dark,18,12,9
5/3/1986,13,American Storm,Bob Seger,14,13,8
5/3/1986,14,Live To Tell,Madonna,24,14,4
5/3/1986,15,Rock Me Amadeus,Falco,7,1,13
5/3/1986,16,On My Own,Patti LaBelle & Michael McDonald,21,16,7
5/3/1986,17,I Can't Wait,Nu Shooz,22,17,9
5/3/1986,18,Something About You,Level 42,20,18,12
5/3/1986,19,Let's Go All The Way,Sly Fox,15,7,19
5/3/1986,20,What You Need,INXS,11,5,16
5/3/1986,21,All I Need Is A Miracle,Mike + The Mechanics,25,21,7
5/3/1986,22,I Think It's Love,Jermaine Jackson,16,16,11
5/3/1986,23,Is It Love,Mr. Mister,28,23,6
5/3/1986,24,Tender Love,Force M.D.'s,17,10,14
5/3/1986,25,Be Good To Yourself,Journey,34,25,4
5/3/1986,26,I Do What I Do... (Theme For 9 1/2 Weeks),John Taylor,23,23,9
5/3/1986,27,Move Away,Culture Club,33,27,5
5/3/1986,28,Rough Boy,ZZ Top,31,28,6
5/3/1986,29,Never As Good As The First Time,Sade,32,29,6
5/3/1986,30,So Far Away,Dire Straits,19,19,10
5/3/1986,31,Saturday Love,Cherrelle With Alexander O'Neal,26,26,12
5/3/1986,32,Crush On You,The Jets,44,32,4
5/3/1986,33,Stick Around,Julian Lennon,37,33,7
5/3/1986,34,Tomorrow Doesn't Matter Tonight,Starship,40,34,5
5/3/1986,35,Feel It Again,Honeymoon Suite,38,35,9
5/3/1986,36,No One Is To Blame,Howard Jones,42,36,4
5/3/1986,37,There'll Be Sad Songs (To Make You Cry),Billy Ocean,47,37,3
5/3/1986,38,Mothers Talk,Tears For Fears,45,38,4
5/3/1986,39,All The Things She Said,Simple Minds,43,39,5
5/3/1986,40,Nothin' At All,Heart,48,40,3
5/3/1986,41,R.O.C.K. In The U.S.A. (A Salute to 60's Rock),John Mellencamp,27,2,14
5/3/1986,42,Secret Lovers,Atlantic Starr,30,3,19
5/3/1986,43,I Can't Wait,Stevie Nicks,29,16,11
5/3/1986,44,A Different Corner,George Michael,57,44,2
5/3/1986,45,Right Between The Eyes,Wax,49,45,8
5/3/1986,46,Restless,Starpoint,46,46,7
5/3/1986,47,These Dreams,Heart,36,1,16
5/3/1986,48,Where Do The Children Go,Hooters,52,48,5
5/3/1986,49,I Wanna Be A Cowboy,Boys Don't Cry,56,49,5
5/3/1986,50,Holding Back The Years,Simply Red,61,50,5
4/26/1986,1,Kiss,Prince And The Revolution,1,1,10
4/26/1986,2,Addicted To Love,Robert Palmer,3,2,12
4/26/1986,3,West End Girls,Pet Shop Boys,5,3,9
4/26/1986,4,Manic Monday,The Bangles,2,2,14
4/26/1986,5,Why Can't This Be Love,Van Halen,9,5,7
4/26/1986,6,Harlem Shuffle,The Rolling Stones,8,6,7
4/26/1986,7,Rock Me Amadeus,Falco,4,1,12
4/26/1986,8,What Have You Done For Me Lately,Janet Jackson,12,8,10
4/26/1986,9,Your Love,The Outfield,13,9,11
4/26/1986,10,Take Me Home,Phil Collins,14,10,7
4/26/1986,11,What You Need,INXS,6,5,15
4/26/1986,12,Greatest Love Of All,Whitney Houston,22,12,5
4/26/1986,13,Bad Boy,Miami Sound Machine,18,13,8
4/26/1986,14,American Storm,Bob Seger,15,14,7
4/26/1986,15,Let's Go All The Way,Sly Fox,7,7,18
4/26/1986,16,I Think It's Love,Jermaine Jackson,17,16,10
4/26/1986,17,Tender Love,Force M.D.'s,10,10,13
4/26/1986,18,If You Leave,Orchestral Manoeuvres In The Dark,20,18,8
4/26/1986,19,So Far Away,Dire Straits,21,19,9
4/26/1986,20,Something About You,Level 42,27,20,11
4/26/1986,21,On My Own,Patti LaBelle & Michael McDonald,31,21,6
4/26/1986,22,I Can't Wait,Nu Shooz,28,22,8
4/26/1986,23,I Do What I Do... (Theme For 9 1/2 Weeks),John Taylor,25,23,8
4/26/1986,24,Live To Tell,Madonna,35,24,3
4/26/1986,25,All I Need Is A Miracle,Mike + The Mechanics,29,25,6
4/26/1986,26,Saturday Love,Cherrelle With Alexander O'Neal,26,26,11
4/26/1986,27,R.O.C.K. In The U.S.A. (A Salute to 60's Rock),John Mellencamp,11,2,13
4/26/1986,28,Is It Love,Mr. Mister,33,28,5
4/26/1986,29,I Can't Wait,Stevie Nicks,16,16,10
4/26/1986,30,Secret Lovers,Atlantic Starr,19,3,18
4/26/1986,31,Rough Boy,ZZ Top,36,31,5
4/26/1986,32,Never As Good As The First Time,Sade,37,32,5
4/26/1986,33,Move Away,Culture Club,40,33,4
4/26/1986,34,Be Good To Yourself,Journey,39,34,3
4/26/1986,35,Overjoyed,Stevie Wonder,24,24,10
4/26/1986,36,These Dreams,Heart,23,1,15
4/26/1986,37,Stick Around,Julian Lennon,44,37,6
4/26/1986,38,Feel It Again,Honeymoon Suite,43,38,8
4/26/1986,39,For America,Jackson Browne,30,30,9
4/26/1986,40,Tomorrow Doesn't Matter Tonight,Starship,46,40,4
4/26/1986,41,Nikita,Elton John,32,7,15
4/26/1986,42,No One Is To Blame,Howard Jones,59,42,3
4/26/1986,43,All The Things She Said,Simple Minds,55,43,4
4/26/1986,44,Crush On You,The Jets,63,44,3
4/26/1986,45,Mothers Talk,Tears For Fears,53,45,3
4/26/1986,46,Restless,Starpoint,49,46,6
4/26/1986,47,There'll Be Sad Songs (To Make You Cry),Billy Ocean,61,47,2
4/26/1986,48,Nothin' At All,Heart,65,48,2
